retailer,retailer_id,invoice_date,region,state,city,gender_type,product_category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women,Apparel,65,225,146250.0,43875.0,0.3,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Street Footwear,60,450,270000.0,108000.0,0.4,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Athletic Footwear,50,250,125000.0,43750.0,0.35,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Street Footwear,50,225,112500.0,39375.0,0.35,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Athletic Footwear,50,175,87500.0,30625.0,0.35,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Apparel,60,175,105000.0,31500.0,0.3,In-store
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Apparel,65,275,178750.0,53625.0,0.3,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Street Footwear,40,525,210000.0,73500.0,0.35,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Athletic Footwear,40,325,130000.0,45500.0,0.35,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Street Footwear,30,325,97500.0,39000.0,0.4,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Athletic Footwear,35,175,61250.0,24500.0,0.4,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Apparel,50,225,112500.0,33750.0,0.3,In-store
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Apparel,40,325,130000.0,52000.0,0.4,In-store
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men,Street Footwear,40,575,230000.0,80500.0,0.35,In-store
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men,Athletic Footwear,40,225,90000.0,31500.0,0.35,In-store
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Women,Street Footwear,30,275,82500.0,33000.0,0.4,In-store
Foot Locker,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women,Apparel,47,84,3948.0,1974.0,0.5,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men,Street Footwear,44,117,5148.0,2676.96,0.52,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men,Athletic Footwear,33,95,3135.0,1661.55,0.53,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women,Street Footwear,32,77,2464.0,1232.0,0.5,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women,Athletic Footwear,38,91,3458.0,1901.9,0.55,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men,Apparel,62,78,4836.0,2563.08,0.53,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women,Apparel,64,100,6400.0,3264.0,0.51,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men,Street Footwear,60,176,10560.0,5491.2,0.52,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men,Athletic Footwear,52,135,7020.0,3650.4,0.52,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women,Athletic Footwear,53,102,5406.0,2757.06,0.51,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men,Apparel,61,95,5795.0,2897.5,0.5,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women,Apparel,68,122,8296.0,4562.8,0.55,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men,Street Footwear,33,106,3498.0,1749.0,0.5,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men,Athletic Footwear,34,68,2312.0,1086.64,0.47,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women,Street Footwear,24,63,1512.0,695.52,0.46,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women,Athletic Footwear,28,20,560.0,280.0,0.5,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men,Apparel,42,33,1386.0,595.98,0.43,Online
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women,Apparel,33,59,1947.0,778.8,0.4,Online
Foot Locker,1185732,2021-02-22,Northeast,West Virginia,Charleston,Men,Street Footwear,32,138,4416.0,2340.48,0.53,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women,Street Footwear,37,47,1739.0,869.5,0.5,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women,Athletic Footwear,37,44,1628.0,814.0,0.5,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men,Apparel,49,42,2058.0,905.52,0.44,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women,Apparel,53,84,4452.0,2003.4,0.45,Online
Foot Locker,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men,Street Footwear,49,131,6419.0,3337.88,0.52,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women,Athletic Footwear,49,21,1029.0,514.5,0.5,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men,Apparel,56,20,1120.0,448.0,0.4,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women,Apparel,60,52,3120.0,1248.0,0.4,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men,Street Footwear,58,88,5104.0,2807.2,0.55,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men,Athletic Footwear,45,51,2295.0,1078.65,0.47,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women,Street Footwear,49,48,2352.0,1176.0,0.5,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women,Athletic Footwear,48,41,1968.0,905.28,0.46,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men,Apparel,56,31,1736.0,763.84,0.44,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women,Apparel,62,63,3906.0,1679.58,0.43,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Street Footwear,57,122,6954.0,3477.0,0.5,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Athletic Footwear,46,65,2990.0,1495.0,0.5,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Street Footwear,45,65,2925.0,1374.75,0.47,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Athletic Footwear,49,44,2156.0,1013.32,0.47,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men,Apparel,54,51,2754.0,1129.14,0.41,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women,Apparel,61,72,4392.0,1844.64,0.42,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Street Footwear,36,137,4932.0,2219.4,0.45,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Athletic Footwear,38,81,3078.0,1539.0,0.5,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Street Footwear,29,91,2639.0,1398.67,0.53,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Athletic Footwear,32,47,1504.0,827.2,0.55,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men,Apparel,49,59,2891.0,1214.22,0.42,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women,Apparel,36,81,2916.0,1487.16,0.51,Online
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men,Street Footwear,39,144,5616.0,2808.0,0.5,Online
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men,Athletic Footwear,37,61,2257.0,1038.22,0.46,Online
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Women,Street Footwear,27,69,1863.0,950.13,0.51,Online
Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women,Apparel,70,225,157500.0,47250.0,0.3,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Street Footwear,65,375,243750.0,73125.0,0.3,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,55,300,165000.0,49500.0,0.3,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Street Footwear,55,295,162250.0,40562.5,0.25,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,55,275,151250.0,37812.5,0.25,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Apparel,65,250,162500.0,40625.0,0.25,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Apparel,70,350,245000.0,73500.0,0.3,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Street Footwear,65,575,373750.0,112125.0,0.3,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Athletic Footwear,55,375,206250.0,61875.0,0.3,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Street Footwear,55,350,192500.0,48125.0,0.25,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Athletic Footwear,55,300,165000.0,41250.0,0.25,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Apparel,65,300,195000.0,48750.0,0.25,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Apparel,70,400,280000.0,84000.0,0.3,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Street Footwear,45,525,236250.0,106312.5,0.45,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,45,325,146250.0,65812.5,0.45,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Street Footwear,35,325,113750.0,39812.5,0.35,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,40,175,70000.0,24500.0,0.35,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Apparel,55,225,123750.0,43312.5,0.35,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Apparel,45,325,146250.0,58500.0,0.4,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Street Footwear,45,575,258750.0,116437.5,0.45,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Athletic Footwear,45,225,101250.0,45562.5,0.45,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Women,Street Footwear,35,275,96250.0,33687.5,0.35,In-store
Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women,Apparel,66,65,4290.0,1887.6,0.44,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Street Footwear,62,113,7006.0,3012.58,0.43,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,52,90,4680.0,2059.2,0.44,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Street Footwear,50,83,4150.0,1494.0,0.36,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,51,80,4080.0,1591.2,0.39,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Apparel,63,70,4410.0,1675.8,0.38,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Apparel,64,98,6272.0,2822.4,0.45,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Street Footwear,64,150,9600.0,3936.0,0.41,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Athletic Footwear,53,105,5565.0,2226.0,0.4,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Street Footwear,51,98,4998.0,1949.22,0.39,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Athletic Footwear,52,75,3900.0,1482.0,0.38,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Apparel,62,84,5208.0,2031.12,0.39,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Apparel,65,112,7280.0,3203.2,0.44,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Street Footwear,44,152,6688.0,3678.4,0.55,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,42,94,3948.0,2368.8,0.6,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Street Footwear,32,91,2912.0,1310.4,0.45,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,39,44,1716.0,840.84,0.49,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Apparel,52,68,3536.0,1661.92,0.47,Online
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Apparel,44,98,4312.0,2199.12,0.51,Online
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Street Footwear,41,167,6847.0,3834.32,0.56,Online
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Athletic Footwear,44,61,2684.0,1610.4,0.6,Online
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Women,Street Footwear,33,74,2442.0,1221.0,0.5,Online
Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women,Apparel,51,68,3468.0,1213.8,0.35,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Street Footwear,49,120,5880.0,2058.0,0.35,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,40,102,4080.0,1428.0,0.35,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Street Footwear,44,91,4004.0,1201.2,0.3,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,42,83,3486.0,1010.94,0.29,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men,Apparel,50,78,3900.0,1248.0,0.32,Outlet
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women,Apparel,48,123,5904.0,2066.4,0.35,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Street Footwear,51,178,9078.0,3177.3,0.35,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Athletic Footwear,37,113,4181.0,1337.92,0.32,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Street Footwear,36,112,4032.0,1088.64,0.27,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Athletic Footwear,43,105,4515.0,1264.2,0.28,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men,Apparel,52,90,4680.0,1357.2,0.29,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women,Apparel,51,128,6528.0,2154.24,0.33,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Street Footwear,35,179,6265.0,3257.8,0.52,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Athletic Footwear,36,107,3852.0,1887.48,0.49,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Street Footwear,27,101,2727.0,1090.8,0.4,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Athletic Footwear,29,53,1537.0,599.43,0.39,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men,Apparel,37,70,2590.0,1061.9,0.41,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women,Apparel,34,104,3536.0,1520.48,0.43,Outlet
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Street Footwear,33,184,6072.0,2853.84,0.47,Outlet
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men,Athletic Footwear,33,72,2376.0,1116.72,0.47,Outlet
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Women,Street Footwear,25,85,2125.0,850.0,0.4,Outlet
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,45,200,90000.0,27000.0,0.3,In-store
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Men,Apparel,60,275,165000.0,49500.0,0.3,In-store
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women,Apparel,50,375,187500.0,65625.0,0.35,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men,Street Footwear,50,570,285000.0,114000.0,0.4,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,50,275,137500.0,55000.0,0.4,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women,Street Footwear,40,300,120000.0,36000.0,0.3,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,45,150,67500.0,20250.0,0.3,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men,Apparel,60,200,120000.0,36000.0,0.3,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women,Apparel,50,300,150000.0,52500.0,0.35,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men,Street Footwear,50,550,275000.0,110000.0,0.4,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,50,250,125000.0,50000.0,0.4,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Women,Street Footwear,40,250,100000.0,30000.0,0.3,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,45,175,78750.0,23625.0,0.3,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men,Apparel,60,175,105000.0,31500.0,0.3,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Women,Apparel,50,325,162500.0,56875.0,0.35,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Men,Street Footwear,65,595,386750.0,154700.0,0.4,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,60,300,180000.0,72000.0,0.4,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Women,Street Footwear,55,325,178750.0,53625.0,0.3,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,55,275,151250.0,45375.0,0.3,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Men,Apparel,65,300,195000.0,58500.0,0.3,In-store
Amazon,1185732,2021-05-17,Northeast,New Hampshire,Manchester,Women,Apparel,70,425,297500.0,104125.0,0.35,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Men,Street Footwear,65,675,438750.0,175500.0,0.4,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,60,425,255000.0,102000.0,0.4,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Women,Street Footwear,55,350,192500.0,57750.0,0.3,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,55,325,178750.0,53625.0,0.3,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Men,Apparel,65,325,211250.0,63375.0,0.3,In-store
Amazon,1185732,2021-06-19,Northeast,New Hampshire,Manchester,Women,Apparel,70,475,332500.0,116375.0,0.35,In-store
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men,Street Footwear,65,700,455000.0,182000.0,0.4,In-store
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,60,450,270000.0,108000.0,0.4,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women,Street Footwear,55,375,206250.0,61875.0,0.3,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,55,325,178750.0,53625.0,0.3,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men,Apparel,65,350,227500.0,68250.0,0.3,Outlet
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Women,Apparel,70,525,367500.0,128625.0,0.35,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Men,Street Footwear,65,675,438750.0,175500.0,0.4,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,60,450,270000.0,108000.0,0.4,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women,Street Footwear,55,375,206250.0,61875.0,0.3,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,55,275,151250.0,45375.0,0.3,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Men,Apparel,65,250,162500.0,48750.0,0.3,Outlet
Amazon,1185732,2021-08-18,Northeast,New Hampshire,Manchester,Women,Apparel,70,425,297500.0,104125.0,0.35,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Men,Street Footwear,65,550,357500.0,143000.0,0.4,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Men,Athletic Footwear,60,350,210000.0,84000.0,0.4,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women,Street Footwear,55,250,137500.0,41250.0,0.3,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,55,225,123750.0,37125.0,0.3,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Men,Apparel,65,225,146250.0,43875.0,0.3,Outlet
Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Women,Apparel,70,325,227500.0,79625.0,0.35,Outlet
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women,Athletic Footwear,42,58,2436.0,1047.48,0.43,Online
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Men,Apparel,56,83,4648.0,1998.64,0.43,Online
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women,Apparel,46,98,4508.0,2163.84,0.48,Online
